word 	 #docs it exists in 	 doc names
13518	1	bible-kjv.txt, 
13519	1	bible-kjv.txt, 
1352	1	bible-kjv.txt, 
13520	1	bible-kjv.txt, 
13521	1	bible-kjv.txt, 
1353	1	bible-kjv.txt, 
1354	1	bible-kjv.txt, 
1355	1	bible-kjv.txt, 
1356	1	bible-kjv.txt, 
1357	1	bible-kjv.txt, 
1358	1	bible-kjv.txt, 
1359	1	bible-kjv.txt, 
136	1	bible-kjv.txt, 
1361	1	bible-kjv.txt, 
13610	1	bible-kjv.txt, 
13611	1	bible-kjv.txt, 
13612	1	bible-kjv.txt, 
13613	1	bible-kjv.txt, 
13614	1	bible-kjv.txt, 
13615	1	bible-kjv.txt, 
13616	1	bible-kjv.txt, 
13617	1	bible-kjv.txt, 
13618	1	bible-kjv.txt, 
13619	1	bible-kjv.txt, 
1362	1	bible-kjv.txt, 
13620	1	bible-kjv.txt, 
13621	1	bible-kjv.txt, 
13622	1	bible-kjv.txt, 
13623	1	bible-kjv.txt, 
13624	1	bible-kjv.txt, 
13625	1	bible-kjv.txt, 
13626	1	bible-kjv.txt, 
1363	1	bible-kjv.txt, 
1364	1	bible-kjv.txt, 
1365	1	bible-kjv.txt, 
1366	1	bible-kjv.txt, 
1367	1	bible-kjv.txt, 
1368	1	bible-kjv.txt, 
1369	1	bible-kjv.txt, 
137	1	bible-kjv.txt, 
1371	1	bible-kjv.txt, 
1372	1	bible-kjv.txt, 
1373	1	bible-kjv.txt, 
1374	1	bible-kjv.txt, 
1375	1	bible-kjv.txt, 
1376	1	bible-kjv.txt, 
1377	1	bible-kjv.txt, 
1378	1	bible-kjv.txt, 
1379	1	bible-kjv.txt, 
138	1	bible-kjv.txt, 
1381	1	bible-kjv.txt, 
1382	1	bible-kjv.txt, 
1383	1	bible-kjv.txt, 
1384	1	bible-kjv.txt, 
1385	1	bible-kjv.txt, 
1386	1	bible-kjv.txt, 
1387	1	bible-kjv.txt, 
1388	1	bible-kjv.txt, 
139	1	bible-kjv.txt, 
1391	1	bible-kjv.txt, 
13910	1	bible-kjv.txt, 
13911	1	bible-kjv.txt, 
13912	1	bible-kjv.txt, 
13913	1	bible-kjv.txt, 
13914	1	bible-kjv.txt, 
13915	1	bible-kjv.txt, 
13916	1	bible-kjv.txt, 
13917	1	bible-kjv.txt, 
13918	1	bible-kjv.txt, 
13919	1	bible-kjv.txt, 
1392	1	bible-kjv.txt, 
13920	1	bible-kjv.txt, 
13921	1	bible-kjv.txt, 
13922	1	bible-kjv.txt, 
13923	1	bible-kjv.txt, 
13924	1	bible-kjv.txt, 
1393	1	bible-kjv.txt, 
1394	1	bible-kjv.txt, 
1395	1	bible-kjv.txt, 
1396	1	bible-kjv.txt, 
1397	1	bible-kjv.txt, 
1398	1	bible-kjv.txt, 
1399	1	bible-kjv.txt, 
14	5	melville-moby_dick.txt, bible-kjv.txt, whitman-leaves.txt, austen-persuasion.txt, austen-sense.txt, 
140	1	bible-kjv.txt, 
1401	1	bible-kjv.txt, 
14010	1	bible-kjv.txt, 
14011	1	bible-kjv.txt, 
14012	1	bible-kjv.txt, 
14013	1	bible-kjv.txt, 
1402	1	bible-kjv.txt, 
1403	1	bible-kjv.txt, 
1404	1	bible-kjv.txt, 
1405	1	bible-kjv.txt, 
1406	1	bible-kjv.txt, 
1407	1	bible-kjv.txt, 
1408	1	bible-kjv.txt, 
1409	1	bible-kjv.txt, 
141	1	bible-kjv.txt, 
1410	1	bible-kjv.txt, 
1411	1	bible-kjv.txt, 
14110	1	bible-kjv.txt, 
1412	1	bible-kjv.txt, 
1413	1	bible-kjv.txt, 
1414	2	bible-kjv.txt, edgeworth-parents.txt, 
1415	1	bible-kjv.txt, 
1416	1	bible-kjv.txt, 
1417	1	bible-kjv.txt, 
1418	1	bible-kjv.txt, 
1419	1	bible-kjv.txt, 
142	1	bible-kjv.txt, 
1420	1	bible-kjv.txt, 
1421	1	bible-kjv.txt, 
1422	1	bible-kjv.txt, 
1423	1	bible-kjv.txt, 
1424	1	bible-kjv.txt, 
1425	1	bible-kjv.txt, 
1426	1	bible-kjv.txt, 
1427	1	bible-kjv.txt, 
1428	1	bible-kjv.txt, 
1429	1	bible-kjv.txt, 
143	1	bible-kjv.txt, 
1430	1	bible-kjv.txt, 
1431	1	bible-kjv.txt, 
14310	1	bible-kjv.txt, 
14311	1	bible-kjv.txt, 
14312	1	bible-kjv.txt, 
1432	1	bible-kjv.txt, 
1433	1	bible-kjv.txt, 
1434	1	bible-kjv.txt, 
1435	1	bible-kjv.txt, 
1436	1	bible-kjv.txt, 
1437	1	bible-kjv.txt, 
1438	1	bible-kjv.txt, 
1439	1	bible-kjv.txt, 
144	1	bible-kjv.txt, 
1440	1	bible-kjv.txt, 
144000	1	melville-moby_dick.txt, 
1441	1	bible-kjv.txt, 
14410	1	bible-kjv.txt, 
14411	1	bible-kjv.txt, 
14412	1	bible-kjv.txt, 
14413	1	bible-kjv.txt, 
14414	1	bible-kjv.txt, 
14415	1	bible-kjv.txt, 
1442	1	bible-kjv.txt, 
1443	1	bible-kjv.txt, 
1444	1	bible-kjv.txt, 
1445	1	bible-kjv.txt, 
1446	1	bible-kjv.txt, 
1447	1	bible-kjv.txt, 
1448	1	bible-kjv.txt, 
1449	1	bible-kjv.txt, 
145	1	bible-kjv.txt, 
1450	1	bible-kjv.txt, 
1451	1	bible-kjv.txt, 
14510	1	bible-kjv.txt, 
14511	1	bible-kjv.txt, 
14512	1	bible-kjv.txt, 
14513	1	bible-kjv.txt, 
14514	1	bible-kjv.txt, 
14515	1	bible-kjv.txt, 
14516	1	bible-kjv.txt, 
14517	1	bible-kjv.txt, 
14518	1	bible-kjv.txt, 
14519	1	bible-kjv.txt, 
1452	1	bible-kjv.txt, 
14520	1	bible-kjv.txt, 
14521	1	bible-kjv.txt, 
1453	1	bible-kjv.txt, 
1454	1	bible-kjv.txt, 
1455	1	bible-kjv.txt, 
1456	1	bible-kjv.txt, 
1457	1	bible-kjv.txt, 
1458	1	bible-kjv.txt, 
1459	1	bible-kjv.txt, 
146	1	bible-kjv.txt, 
1460	1	bible-kjv.txt, 
1461	1	bible-kjv.txt, 
14610	1	bible-kjv.txt, 
1462	1	bible-kjv.txt, 
1463	1	bible-kjv.txt, 
1464	1	bible-kjv.txt, 
1465	1	bible-kjv.txt, 
1466	1	bible-kjv.txt, 
1467	1	bible-kjv.txt, 
1468	1	bible-kjv.txt, 
1469	1	bible-kjv.txt, 
147	1	bible-kjv.txt, 
1470	1	bible-kjv.txt, 
1471	1	bible-kjv.txt, 
14710	1	bible-kjv.txt, 
14711	1	bible-kjv.txt, 
14712	1	bible-kjv.txt, 
14713	1	bible-kjv.txt, 
14714	1	bible-kjv.txt, 
14715	1	bible-kjv.txt, 
14716	1	bible-kjv.txt, 
14717	1	bible-kjv.txt, 
14718	1	bible-kjv.txt, 
14719	1	bible-kjv.txt, 
1472	1	bible-kjv.txt, 
14720	1	bible-kjv.txt, 
1473	1	bible-kjv.txt, 
1474	1	bible-kjv.txt, 
1475	1	bible-kjv.txt, 
1476	1	bible-kjv.txt, 
1477	1	bible-kjv.txt, 
1478	1	bible-kjv.txt, 
1479	1	bible-kjv.txt, 
148	1	bible-kjv.txt, 
1481	1	bible-kjv.txt, 
14810	1	bible-kjv.txt, 
14811	1	bible-kjv.txt, 
14812	1	bible-kjv.txt, 
14813	1	bible-kjv.txt, 
14814	1	bible-kjv.txt, 
1482	1	bible-kjv.txt, 
1483	1	bible-kjv.txt, 
1484	1	bible-kjv.txt, 
1485	1	bible-kjv.txt, 
1486	1	bible-kjv.txt, 
1487	1	bible-kjv.txt, 
1488	1	bible-kjv.txt, 
1489	1	bible-kjv.txt, 
149	1	bible-kjv.txt, 
1491	1	bible-kjv.txt, 
1492	3	melville-moby_dick.txt, bible-kjv.txt, whitman-leaves.txt, 
1493	1	bible-kjv.txt, 
1494	1	bible-kjv.txt, 
1495	1	bible-kjv.txt, 
1496	1	bible-kjv.txt, 
1497	1	bible-kjv.txt, 
1498	1	bible-kjv.txt, 
1499	1	bible-kjv.txt, 
15	5	melville-moby_dick.txt, bible-kjv.txt, whitman-leaves.txt, austen-persuasion.txt, austen-sense.txt, 
150	1	bible-kjv.txt, 
1500	1	chesterton-ball.txt, 
150000	1	melville-moby_dick.txt, 
1501	1	bible-kjv.txt, 
1502	1	bible-kjv.txt, 
1503	1	bible-kjv.txt, 
1504	1	bible-kjv.txt, 
1505	1	bible-kjv.txt, 
1506	1	bible-kjv.txt, 
151	1	bible-kjv.txt, 
1510	1	bible-kjv.txt, 
1511	1	bible-kjv.txt, 
1512	1	bible-kjv.txt, 
1513	1	bible-kjv.txt, 
1514	1	bible-kjv.txt, 
1515	1	bible-kjv.txt, 
1516	1	bible-kjv.txt, 
1517	1	bible-kjv.txt, 
1518	1	bible-kjv.txt, 
1519	1	bible-kjv.txt, 
152	1	bible-kjv.txt, 
1520	1	bible-kjv.txt, 
1521	1	bible-kjv.txt, 
1522	1	bible-kjv.txt, 
1523	1	bible-kjv.txt, 
1524	1	bible-kjv.txt, 
1525	1	bible-kjv.txt, 
1526	1	bible-kjv.txt, 
1527	1	bible-kjv.txt, 
1528	1	bible-kjv.txt, 
1529	1	bible-kjv.txt, 
153	1	bible-kjv.txt, 
1530	1	bible-kjv.txt, 
1531	1	bible-kjv.txt, 
1532	1	bible-kjv.txt, 
1533	1	bible-kjv.txt, 
1534	1	bible-kjv.txt, 
1535	1	bible-kjv.txt, 
1536	1	bible-kjv.txt, 
1537	1	bible-kjv.txt, 
1538	1	bible-kjv.txt, 
1539	1	bible-kjv.txt, 
154	1	bible-kjv.txt, 
1540	1	bible-kjv.txt, 
1541	1	bible-kjv.txt, 
1542	1	bible-kjv.txt, 
1543	1	bible-kjv.txt, 
1544	1	bible-kjv.txt, 
1545	1	bible-kjv.txt, 
1546	1	bible-kjv.txt, 
1547	1	bible-kjv.txt, 
1548	1	bible-kjv.txt, 
1549	1	bible-kjv.txt, 
155	1	bible-kjv.txt, 
1550	1	bible-kjv.txt, 
1551	1	bible-kjv.txt, 
1552	1	bible-kjv.txt, 
1553	1	bible-kjv.txt, 
1554	1	bible-kjv.txt, 
1555	1	bible-kjv.txt, 
1556	1	bible-kjv.txt, 
1557	1	bible-kjv.txt, 
1558	1	bible-kjv.txt, 
1559	1	bible-kjv.txt, 
156	1	bible-kjv.txt, 
1560	1	bible-kjv.txt, 
1561	1	bible-kjv.txt, 
1562	1	bible-kjv.txt, 
1563	1	bible-kjv.txt, 
157	1	bible-kjv.txt, 
158	1	bible-kjv.txt, 
159	1	bible-kjv.txt, 
1599	2	shakespeare-hamlet.txt, shakespeare-caesar.txt, 
15o	1	edgeworth-parents.txt, 
15th	1	melville-moby_dick.txt, 
16	5	melville-moby_dick.txt, bible-kjv.txt, whitman-leaves.txt, austen-persuasion.txt, austen-sense.txt, 
160	1	bible-kjv.txt, 
1603	1	shakespeare-macbeth.txt, 
161	1	bible-kjv.txt, 
1610	1	bible-kjv.txt, 
1611	1	bible-kjv.txt, 
1612	1	bible-kjv.txt, 
1613	1	bible-kjv.txt, 
1614	1	bible-kjv.txt, 
1615	1	bible-kjv.txt, 
1616	1	bible-kjv.txt, 
1617	1	bible-kjv.txt, 
1618	1	bible-kjv.txt, 
1619	1	bible-kjv.txt, 
162	1	bible-kjv.txt, 
1620	1	bible-kjv.txt, 
1621	1	bible-kjv.txt, 
1622	1	bible-kjv.txt, 
1623	1	bible-kjv.txt, 
1624	1	bible-kjv.txt, 
1625	1	bible-kjv.txt, 
1626	1	bible-kjv.txt, 
1627	1	bible-kjv.txt, 
1628	1	bible-kjv.txt, 
1629	1	bible-kjv.txt, 
163	1	bible-kjv.txt, 
1630	1	bible-kjv.txt, 
1631	1	bible-kjv.txt, 
1632	1	bible-kjv.txt, 
1633	1	bible-kjv.txt, 
1634	1	bible-kjv.txt, 
1635	1	bible-kjv.txt, 
1636	1	bible-kjv.txt, 
1637	1	bible-kjv.txt, 
1638	1	bible-kjv.txt, 
1639	1	bible-kjv.txt, 
164	1	bible-kjv.txt, 
1640	1	bible-kjv.txt, 
1641	1	bible-kjv.txt, 
1642	1	bible-kjv.txt, 
1643	1	bible-kjv.txt, 
1644	1	bible-kjv.txt, 
1645	1	bible-kjv.txt, 
1646	1	bible-kjv.txt, 
1647	1	bible-kjv.txt, 
1648	1	bible-kjv.txt, 
1649	1	bible-kjv.txt, 
165	1	bible-kjv.txt, 
1650	1	bible-kjv.txt, 
1651	1	bible-kjv.txt, 
1652	2	melville-moby_dick.txt, bible-kjv.txt, 
1653	1	bible-kjv.txt, 
1654	1	bible-kjv.txt, 
1655	1	bible-kjv.txt, 
1656	1	bible-kjv.txt, 
1657	1	bible-kjv.txt, 
1658	1	bible-kjv.txt, 
1659	1	bible-kjv.txt, 
166	1	bible-kjv.txt, 
1660	1	bible-kjv.txt, 
1661	1	bible-kjv.txt, 
1662	1	bible-kjv.txt, 
1663	1	bible-kjv.txt, 
1667	1	milton-paradise.txt, 
1668	1	melville-moby_dick.txt, 
167	1	bible-kjv.txt, 
1671	1	melville-moby_dick.txt, 
168	1	bible-kjv.txt, 
169	1	bible-kjv.txt, 
1690	1	melville-moby_dick.txt, 
1695	1	melville-moby_dick.txt, 
16th	2	melville-moby_dick.txt, whitman-leaves.txt, 
17	6	melville-moby_dick.txt, bible-kjv.txt, whitman-leaves.txt, austen-persuasion.txt, austen-sense.txt, edgeworth-parents.txt, 
170	1	bible-kjv.txt, 
171	1	bible-kjv.txt, 
1710	1	bible-kjv.txt, 
1711	1	bible-kjv.txt, 
1712	1	bible-kjv.txt, 
1713	1	bible-kjv.txt, 
1714	1	bible-kjv.txt, 
1715	1	bible-kjv.txt, 
1716	1	bible-kjv.txt, 
1717	1	bible-kjv.txt, 
1718	1	bible-kjv.txt, 
1719	1	bible-kjv.txt, 
172	1	bible-kjv.txt, 
1720	1	bible-kjv.txt, 
1721	1	bible-kjv.txt, 
1722	1	bible-kjv.txt, 
1723	1	bible-kjv.txt, 
1724	1	bible-kjv.txt, 
1725	1	bible-kjv.txt, 
1726	2	melville-moby_dick.txt, bible-kjv.txt, 
1727	1	bible-kjv.txt, 
1728	1	bible-kjv.txt, 
1729	2	melville-moby_dick.txt, bible-kjv.txt, 
173	1	bible-kjv.txt, 
1730	1	bible-kjv.txt, 
1731	1	bible-kjv.txt, 
1732	1	bible-kjv.txt, 
1733	1	bible-kjv.txt, 
1734	1	bible-kjv.txt, 
1735	1	bible-kjv.txt, 
1736	1	bible-kjv.txt, 
1737	1	bible-kjv.txt, 
1738	1	bible-kjv.txt, 
1739	2	bible-kjv.txt, chesterton-ball.txt, 
174	1	bible-kjv.txt, 
1740	1	bible-kjv.txt, 
1741	1	bible-kjv.txt, 
1742	1	bible-kjv.txt, 
1743	1	bible-kjv.txt, 
1744	1	bible-kjv.txt, 
1745	1	bible-kjv.txt, 
1746	1	bible-kjv.txt, 
1747	1	bible-kjv.txt, 
1748	1	bible-kjv.txt, 
1749	1	bible-kjv.txt, 
175	1	bible-kjv.txt, 
1750	2	melville-moby_dick.txt, bible-kjv.txt, 
1751	1	bible-kjv.txt, 
1752	1	bible-kjv.txt, 
1753	1	bible-kjv.txt, 
1754	1	bible-kjv.txt, 
1755	1	bible-kjv.txt, 
1756	1	bible-kjv.txt, 
1757	1	bible-kjv.txt, 
1758	1	bible-kjv.txt, 
176	1	bible-kjv.txt, 
1760	1	austen-persuasion.txt, 
177	1	bible-kjv.txt, 
1772	1	melville-moby_dick.txt, 
1775	1	melville-moby_dick.txt, 
1776	1	melville-moby_dick.txt, 
1778	1	melville-moby_dick.txt, 
1779	1	melville-moby_dick.txt, 
178	1	bible-kjv.txt, 
1780	1	blake-poems.txt, 
1784	1	austen-persuasion.txt, 
1785	1	austen-persuasion.txt, 
1787	1	austen-persuasion.txt, 
1788	1	melville-moby_dick.txt, 
1789	2	blake-poems.txt, austen-persuasion.txt, 
179	1	bible-kjv.txt, 
1791	2	melville-moby_dick.txt, austen-persuasion.txt, 
1793	1	melville-moby_dick.txt, 
1795	1	edgeworth-parents.txt, 
1799	1	edgeworth-parents.txt, 
17oo	1	edgeworth-parents.txt, 
17th	2	whitman-leaves.txt, edgeworth-parents.txt, 
18	5	melville-moby_dick.txt, bible-kjv.txt, whitman-leaves.txt, austen-persuasion.txt, austen-sense.txt, 
180	2	melville-moby_dick.txt, bible-kjv.txt, 
1800	1	austen-persuasion.txt, 
1803	1	austen-persuasion.txt, 
1806	1	austen-persuasion.txt, 
1807	1	melville-moby_dick.txt, 
1809	1	whitman-leaves.txt, 
181	1	bible-kjv.txt, 
1810	2	bible-kjv.txt, austen-persuasion.txt, 
1811	2	bible-kjv.txt, austen-sense.txt, 
1812	1	bible-kjv.txt, 
1813	1	bible-kjv.txt, 
1814	2	bible-kjv.txt, austen-persuasion.txt, 
1815	1	bible-kjv.txt, 
1816	2	bible-kjv.txt, austen-emma.txt, 
1817	1	bible-kjv.txt, 
1818	2	bible-kjv.txt, austen-persuasion.txt, 
1819	2	melville-moby_dick.txt, bible-kjv.txt, 
182	1	bible-kjv.txt, 
1820	2	melville-moby_dick.txt, bible-kjv.txt, 
1821	2	melville-moby_dick.txt, bible-kjv.txt, 
1822	1	bible-kjv.txt, 
1823	1	bible-kjv.txt, 
1824	1	bible-kjv.txt, 
1825	2	melville-moby_dick.txt, bible-kjv.txt, 
1826	1	bible-kjv.txt, 
1827	1	bible-kjv.txt, 
1828	3	melville-moby_dick.txt, bible-kjv.txt, edgeworth-parents.txt, 
1829	1	bible-kjv.txt, 
183	1	bible-kjv.txt, 
1830	1	bible-kjv.txt, 
1831	1	bible-kjv.txt, 
1832	1	bible-kjv.txt, 
1833	2	melville-moby_dick.txt, bible-kjv.txt, 
1834	1	bible-kjv.txt, 
1835	1	bible-kjv.txt, 
1836	2	melville-moby_dick.txt, bible-kjv.txt, 
1837	1	bible-kjv.txt, 
1838	1	bible-kjv.txt, 
1839	2	melville-moby_dick.txt, bible-kjv.txt, 
184	1	bible-kjv.txt, 
1840	2	melville-moby_dick.txt, bible-kjv.txt, 
1841	1	bible-kjv.txt, 
1842	2	melville-moby_dick.txt, bible-kjv.txt, 
1843	1	bible-kjv.txt, 
1844	1	bible-kjv.txt, 
1845	1	bible-kjv.txt, 
1846	2	melville-moby_dick.txt, bible-kjv.txt, 
1847	1	bible-kjv.txt, 
1848	1	bible-kjv.txt, 
1849	1	bible-kjv.txt, 
185	1	bible-kjv.txt, 
1850	2	melville-moby_dick.txt, bible-kjv.txt, 
1851	1	melville-moby_dick.txt, 
1854	1	whitman-leaves.txt, 
1855	1	whitman-leaves.txt, 
185960	1	whitman-leaves.txt, 
186	1	bible-kjv.txt, 
18612	1	whitman-leaves.txt, 
1865	2	whitman-leaves.txt, carroll-alice.txt, 
187	1	bible-kjv.txt, 
1870	1	whitman-leaves.txt, 
187071	1	whitman-leaves.txt, 
187374	1	whitman-leaves.txt, 
1874	1	whitman-leaves.txt, 
1876	1	whitman-leaves.txt, 
188	1	bible-kjv.txt, 
1881	1	whitman-leaves.txt, 
1884	1	whitman-leaves.txt, 
1885	1	whitman-leaves.txt, 
189	1	bible-kjv.txt, 
18th	2	whitman-leaves.txt, edgeworth-parents.txt, 
19	6	melville-moby_dick.txt, bible-kjv.txt, whitman-leaves.txt, austen-persuasion.txt, austen-sense.txt, edgeworth-parents.txt, 
1908	1	chesterton-thursday.txt, 
1909	1	chesterton-ball.txt, 
191	1	bible-kjv.txt, 
1910	1	bible-kjv.txt, 
1911	1	bible-kjv.txt, 
1912	1	bible-kjv.txt, 
1913	1	bible-kjv.txt, 
1914	2	chesterton-brown.txt, bible-kjv.txt, 
1915	1	bible-kjv.txt, 
1916	1	bible-kjv.txt, 
1917	1	bible-kjv.txt, 
1918	2	bible-kjv.txt, bryant-stories.txt, 
1919	1	bible-kjv.txt, 
192	1	bible-kjv.txt, 
1920	3	bible-kjv.txt, whitman-leaves.txt, burgess-busterbrown.txt, 
1921	1	bible-kjv.txt, 
1922	1	bible-kjv.txt, 
1923	1	bible-kjv.txt, 
1924	1	bible-kjv.txt, 
1925	1	bible-kjv.txt, 
1926	1	bible-kjv.txt, 
1927	1	bible-kjv.txt, 
1928	1	bible-kjv.txt, 
1929	1	bible-kjv.txt, 
193	1	bible-kjv.txt, 
1930	1	bible-kjv.txt, 
1931	1	bible-kjv.txt, 
1932	1	bible-kjv.txt, 
1933	1	bible-kjv.txt, 
1934	1	bible-kjv.txt, 
1935	1	bible-kjv.txt, 
1936	1	bible-kjv.txt, 
1937	1	bible-kjv.txt, 
1938	1	bible-kjv.txt, 
1939	1	bible-kjv.txt, 
194	1	bible-kjv.txt, 
1940	1	bible-kjv.txt, 
1941	1	bible-kjv.txt, 
1942	1	bible-kjv.txt, 
1943	1	bible-kjv.txt, 
1944	1	bible-kjv.txt, 
1945	1	bible-kjv.txt, 
1946	1	bible-kjv.txt, 
1947	1	bible-kjv.txt, 
1948	1	bible-kjv.txt, 
1949	1	bible-kjv.txt, 
195	1	bible-kjv.txt, 
1950	1	bible-kjv.txt, 
1951	1	bible-kjv.txt, 
196	1	bible-kjv.txt, 
197	1	bible-kjv.txt, 
1971	1	chesterton-ball.txt, 
198	1	bible-kjv.txt, 
199	1	bible-kjv.txt, 
1991	1	chesterton-ball.txt, 
1994	1	chesterton-ball.txt, 
1997	1	chesterton-ball.txt, 
1998	1	chesterton-ball.txt, 
1999	1	chesterton-ball.txt, 
19th	1	whitman-leaves.txt, 
1murth	1	shakespeare-macbeth.txt, 
1play	1	shakespeare-hamlet.txt, 
1player	1	shakespeare-hamlet.txt, 
1ple	1	shakespeare-caesar.txt, 
1sold	1	shakespeare-caesar.txt, 
1st	3	melville-moby_dick.txt, austen-persuasion.txt, edgeworth-parents.txt, 
2	7	melville-moby_dick.txt, whitman-leaves.txt, shakespeare-macbeth.txt, austen-persuasion.txt, shakespeare-caesar.txt, chesterton-ball.txt, austen-sense.txt, 
20	5	melville-moby_dick.txt, whitman-leaves.txt, austen-persuasion.txt, chesterton-ball.txt, austen-sense.txt, 
200	1	austen-sense.txt, 
2000	2	melville-moby_dick.txt, chesterton-ball.txt, 
20000	1	melville-moby_dick.txt, 
20000000	1	melville-moby_dick.txt, 
2001	1	chesterton-ball.txt, 
2002	1	chesterton-ball.txt, 
2003	1	chesterton-ball.txt, 
2004	1	chesterton-ball.txt, 
200th	1	melville-moby_dick.txt, 
201	1	bible-kjv.txt, 
2010	1	bible-kjv.txt, 
2011	1	bible-kjv.txt, 
2012	1	bible-kjv.txt, 
2013	1	bible-kjv.txt, 
2014	1	bible-kjv.txt, 
2015	1	bible-kjv.txt, 
2016	1	bible-kjv.txt, 
2017	1	bible-kjv.txt, 
2018	1	bible-kjv.txt, 
2019	1	bible-kjv.txt, 
202	1	bible-kjv.txt, 
2020	1	bible-kjv.txt, 
2021	1	bible-kjv.txt, 
2022	1	bible-kjv.txt, 
2023	1	bible-kjv.txt, 
2024	1	bible-kjv.txt, 
2025	1	bible-kjv.txt, 
2026	1	bible-kjv.txt, 
2027	1	bible-kjv.txt, 
2028	1	bible-kjv.txt, 
2029	1	bible-kjv.txt, 
203	1	bible-kjv.txt, 
2030	1	bible-kjv.txt, 
2031	1	bible-kjv.txt, 
2032	1	bible-kjv.txt, 
2033	1	bible-kjv.txt, 
2034	1	bible-kjv.txt, 
2035	1	bible-kjv.txt, 
2036	1	bible-kjv.txt, 
2037	1	bible-kjv.txt, 
2038	1	bible-kjv.txt, 
2039	1	bible-kjv.txt, 
204	1	bible-kjv.txt, 
2040	1	bible-kjv.txt, 
2041	1	bible-kjv.txt, 
2042	1	bible-kjv.txt, 
2043	1	bible-kjv.txt, 
2044	1	bible-kjv.txt, 
2045	1	bible-kjv.txt, 
2046	1	bible-kjv.txt, 
2047	1	bible-kjv.txt, 
2048	1	bible-kjv.txt, 
2049	1	bible-kjv.txt, 
205	1	bible-kjv.txt, 
206	1	bible-kjv.txt, 
207	1	bible-kjv.txt, 
208	1	bible-kjv.txt, 
209	1	bible-kjv.txt, 
21	6	melville-moby_dick.txt, bible-kjv.txt, whitman-leaves.txt, bryant-stories.txt, austen-persuasion.txt, austen-sense.txt, 
210	1	bible-kjv.txt, 
211	1	bible-kjv.txt, 
2110	1	bible-kjv.txt, 
2111	1	bible-kjv.txt, 
2112	1	bible-kjv.txt, 
2113	1	bible-kjv.txt, 
2114	1	bible-kjv.txt, 
2115	1	bible-kjv.txt, 
2116	1	bible-kjv.txt, 
2117	1	bible-kjv.txt, 
2118	1	bible-kjv.txt, 
2119	1	bible-kjv.txt, 
212	1	bible-kjv.txt, 
2120	1	bible-kjv.txt, 
2121	1	bible-kjv.txt, 
2122	1	bible-kjv.txt, 
2123	1	bible-kjv.txt, 
2124	1	bible-kjv.txt, 
2125	1	bible-kjv.txt, 
2126	1	bible-kjv.txt, 
2127	1	bible-kjv.txt, 
2128	1	bible-kjv.txt, 
2129	1	bible-kjv.txt, 
213	1	bible-kjv.txt, 
2130	1	bible-kjv.txt, 
2131	1	bible-kjv.txt, 
2132	1	bible-kjv.txt, 
2133	1	bible-kjv.txt, 
2134	1	bible-kjv.txt, 
2135	1	bible-kjv.txt, 
2136	1	bible-kjv.txt, 
2137	1	bible-kjv.txt, 
2138	1	bible-kjv.txt, 
2139	1	bible-kjv.txt, 
214	1	bible-kjv.txt, 
2140	1	bible-kjv.txt, 
2141	1	bible-kjv.txt, 
2142	1	bible-kjv.txt, 
2143	1	bible-kjv.txt, 
2144	1	bible-kjv.txt, 
2145	1	bible-kjv.txt, 
2146	1	bible-kjv.txt, 
215	1	bible-kjv.txt, 
216	1	bible-kjv.txt, 
217	2	bible-kjv.txt, chesterton-thursday.txt, 
218	1	bible-kjv.txt, 
219	1	bible-kjv.txt, 
21st	1	melville-moby_dick.txt, 
22	5	melville-moby_dick.txt, bible-kjv.txt, whitman-leaves.txt, austen-persuasion.txt, austen-sense.txt, 
220	1	bible-kjv.txt, 
221	1	bible-kjv.txt, 
2210	1	bible-kjv.txt, 
2211	1	bible-kjv.txt, 
2212	1	bible-kjv.txt, 
2213	1	bible-kjv.txt, 
2214	1	bible-kjv.txt, 
2215	1	bible-kjv.txt, 
2216	1	bible-kjv.txt, 
2217	1	bible-kjv.txt, 
2218	1	bible-kjv.txt, 
2219	1	bible-kjv.txt, 
222	1	bible-kjv.txt, 
2220	1	bible-kjv.txt, 
2221	1	bible-kjv.txt, 
2222	1	bible-kjv.txt, 
2223	1	bible-kjv.txt, 
2224	1	bible-kjv.txt, 
2225	1	bible-kjv.txt, 
2226	1	bible-kjv.txt, 
2227	1	bible-kjv.txt, 
2228	1	bible-kjv.txt, 
2229	1	bible-kjv.txt, 
223	1	bible-kjv.txt, 
2230	1	bible-kjv.txt, 
2231	1	bible-kjv.txt, 
2232	1	bible-kjv.txt, 
2233	1	bible-kjv.txt, 
2234	1	bible-kjv.txt, 
2235	1	bible-kjv.txt, 
2236	1	bible-kjv.txt, 
2237	1	bible-kjv.txt, 
2238	1	bible-kjv.txt, 
2239	1	bible-kjv.txt, 
224	1	bible-kjv.txt, 
2240	1	bible-kjv.txt, 
2241	1	bible-kjv.txt, 
2242	1	bible-kjv.txt, 
2243	1	bible-kjv.txt, 
2244	1	bible-kjv.txt, 
2245	1	bible-kjv.txt, 
2246	1	bible-kjv.txt, 
2247	1	bible-kjv.txt, 
2248	1	bible-kjv.txt, 
2249	1	bible-kjv.txt, 
225	1	bible-kjv.txt, 
2250	1	bible-kjv.txt, 
2251	1	bible-kjv.txt, 
2252	1	bible-kjv.txt, 
2253	1	bible-kjv.txt, 
2254	1	bible-kjv.txt, 
2255	1	bible-kjv.txt, 
2256	1	bible-kjv.txt, 
